class_order,class_type,new_class_code,new_class_name,old_class_code,old_class_type
11,IND,733,사진 촬영 및 처리업,733,사진 촬영 및 처리업
11,IND,7330,사진 촬영 및 처리업,7330,사진 촬영 및 처리업
11,IND,73301,인물사진 및 행사용 영상 촬영업,73301,인물사진 및 행사용 영상 촬영업
11,IND,73302,상업용 사진 촬영업,73302,상업용 사진 촬영업
11,IND,73303,사진 처리업,73303,사진 처리업
11,IND,739,"그 외 기타 전문, 과학 및 기술 서비스업",739,"그 외 기타 전문, 과학 및 기술 서비스업"
11,IND,7390,"그 외 기타 전문, 과학 및 기술 서비스업",7390,"그 외 기타 전문, 과학 및 기술 서비스업"
11,IND,73901,매니저업,73901,매니저업
11,IND,73902,번역 및 통역 서비스업,73902,번역 및 통역 서비스업
11,IND,73903,사업 및 무형 재산권 중개업,73903,사업 및 무형 재산권 중개업
11,IND,73904,"물품 감정, 계량 및 견본 추출업",73904,"물품 감정, 계량 및 견본 추출업"
11,IND,73905,고고유산 조사연구 서비스업,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업"
11,IND,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업"
11,IND,N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"
11,IND,74,사업시설 관리 및 조경 서비스업,74,사업시설 관리 및 조경 서비스업
11,IND,741,사업시설 유지·관리 서비스업,741,사업시설 유지·관리 서비스업
11,IND,7410,사업시설 유지·관리 서비스업,7410,사업시설 유지·관리 서비스업
11,IND,74100,사업시설 유지·관리 서비스업,74100,사업시설 유지·관리 서비스업
11,IND,742,건물ㆍ산업설비 청소 및 방제 서비스업,742,건물ㆍ산업설비 청소 및 방제 서비스업
11,IND,7421,건물 및 산업설비 청소업,7421,건물 및 산업설비 청소업
11,IND,74211,건축물 일반 청소업,74211,건축물 일반 청소업
11,IND,74212,"산업설비, 운송장비 및 공공장소 청소업",74212,"산업설비, 운송장비 및 공공장소 청소업"
11,IND,7422,"소독, 구충 및 방제 서비스업",7422,"소독, 구충 및 방제 서비스업"
11,IND,74220,"소독, 구충 및 방제 서비스업",74220,"소독, 구충 및 방제 서비스업"
11,IND,743,조경 관리 및 유지 서비스업,743,조경 관리 및 유지 서비스업
11,IND,7430,조경 관리 및 유지 서비스업,7430,조경 관리 및 유지 서비스업
11,IND,74300,조경 관리 및 유지 서비스업,74300,조경 관리 및 유지 서비스업
11,IND,75,사업지원 서비스업,75,사업지원 서비스업
11,IND,751,고용알선 및 인력공급업,751,고용알선 및 인력공급업
11,IND,7511,고용 알선업,7511,고용 알선업
11,IND,75110,고용 알선업,75110,고용 알선업
11,IND,7512,인력 공급업,7512,인력 공급업
11,IND,75121,임시 및 일용 인력 공급업,75121,임시 및 일용 인력 공급업
11,IND,75122,상용 인력 공급 및 인사관리 서비스업,75122,상용 인력 공급 및 인사관리 서비스업
11,IND,752,여행사 및 기타 여행보조 서비스업,752,여행사 및 기타 여행보조 서비스업
11,IND,7521,여행사업,7521,여행사업
11,IND,75210,여행사업,75210,여행사업
11,IND,7529,기타 여행보조 및 예약 서비스업,7529,기타 여행보조 및 예약 서비스업
11,IND,75290,기타 여행 보조 및 예약 서비스업,75290,기타 여행 보조 및 예약 서비스업
11,IND,753,"경비, 경호 및 탐정업",753,"경비, 경호 및 탐정업"
11,IND,7531,경비 및 경호 서비스업,7531,경비 및 경호 서비스업
11,IND,75310,경비 및 경호 서비스업,75310,경비 및 경호 서비스업
11,IND,7532,보안시스템 서비스업,7532,보안시스템 서비스업
11,IND,75320,보안시스템 서비스업,75320,보안시스템 서비스업
11,IND,7533,탐정 및 조사 서비스업,7533,탐정 및 조사 서비스업
11,IND,75330,탐정 및 조사 서비스업,75330,탐정 및 조사 서비스업
11,IND,759,기타 사업지원 서비스업,759,기타 사업지원 서비스업
11,IND,7591,사무지원 서비스업,7591,사무지원 서비스업
11,IND,75911,문서 작성 및 복사업,75911,문서 작성업
11,IND,75911,문서 작성 및 복사업,75912,복사업
11,IND,75919,기타 사무지원 서비스업,75919,기타 사무지원 서비스업
11,IND,7599,그 외 기타 사업지원 서비스업,7599,그 외 기타 사업지원 서비스업
11,IND,75991,콜센터 및 텔레마케팅 서비스업,75991,콜센터 및 텔레마케팅 서비스업
11,IND,75992,"전시, 컨벤션 및 행사 대행업",75992,"전시, 컨벤션 및 행사 대행업"
11,IND,75993,신용 조사 및 추심 대행업,75993,신용 조사 및 추심 대행업
11,IND,75994,포장 및 충전업,75994,포장 및 충전업
11,IND,75995,온라인 활용 마케팅 및 관련 사업지원 서비스업,75999,그 외 기타 분류 안된 사업지원 서비스업
11,IND,75999,그 외 기타 분류 안된 사업지원 서비스업,75999,그 외 기타 분류 안된 사업지원 서비스업
11,IND,76,임대업; 부동산 제외,76,임대업; 부동산 제외
11,IND,761,운송장비 임대업,761,운송장비 임대업
11,IND,7611,자동차 임대업,7611,자동차 임대업
11,IND,76110,자동차 임대업,76110,자동차 임대업
11,IND,7619,기타 운송장비 임대업,7619,기타 운송장비 임대업
11,IND,76190,기타 운송장비 임대업,76190,기타 운송장비 임대업
11,IND,762,개인 및 가정용품 임대업,762,개인 및 가정용품 임대업
11,IND,7621,스포츠 및 레크리에이션 용품 임대업,7621,스포츠 및 레크리에이션 용품 임대업
11,IND,76210,스포츠 및 레크리에이션 용품 임대업,76210,스포츠 및 레크리에이션 용품 임대업
11,IND,7622,음반 및 비디오물 임대업,7622,음반 및 비디오물 임대업
11,IND,76220,음반 및 비디오물 임대업,76220,음반 및 비디오물 임대업
11,IND,7629,기타 개인 및 가정용품 임대업,7629,기타 개인 및 가정용품 임대업
11,IND,76291,서적 임대업,76291,서적 임대업
11,IND,76292,의류 임대업,76292,의류 임대업
11,IND,76299,그 외 기타 개인 및 가정용품 임대업,76299,그 외 기타 개인 및 가정용품 임대업
11,IND,763,산업용 기계 및 장비 임대업,763,산업용 기계 및 장비 임대업
11,IND,7631,건설 및 토목공사용 기계·장비 임대업,7631,건설 및 토목공사용 기계·장비 임대업
11,IND,76310,건설 및 토목공사용 기계·장비 임대업,76310,건설 및 토목공사용 기계·장비 임대업
11,IND,7632,컴퓨터 및 사무용 기계·장비 임대업,7632,컴퓨터 및 사무용 기계·장비 임대업
11,IND,76320,컴퓨터 및 사무용 기계·장비 임대업,76320,컴퓨터 및 사무용 기계·장비 임대업
11,IND,7639,기타 산업용 기계 및 장비 임대업,7639,기타 산업용 기계 및 장비 임대업
11,IND,76390,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업
11,IND,764,무형재산권 임대업,764,무형재산권 임대업
11,IND,7640,무형재산권 임대업,7640,무형재산권 임대업
11,IND,76400,무형재산권 임대업,76400,무형재산권 임대업
11,IND,O,"공공행정, 국방 및 사회보장 행정(84)",K,금융 및 보험업(64~66)
11,IND,84,"공공행정, 국방 및 사회보장 행정",65,보험 및 연금업
11,IND,846,연금업,651,보험업
11,IND,846,연금업,653,연금 및 공제업
11,IND,8461,사회보장 보험업,6513,사회보장 보험업
11,IND,84611,건강 보험업,65131,건강 보험업
11,IND,84619,산업재해 및 기타 사회보장 보험업,65139,산업재해 및 기타 사회보장 보험업
11,IND,8462,연금업,6530,연금 및 공제업
11,IND,84620,연금업,65303,연금업
11,IND,O,"공공행정, 국방 및 사회보장 행정(84)",O,"공공행정, 국방 및 사회보장 행정(84)"
11,IND,84,"공공행정, 국방 및 사회보장 행정",84,"공공행정, 국방 및 사회보장 행정"
11,IND,841,입법 및 일반 정부 행정,841,입법 및 일반 정부 행정
11,IND,8411,일반 공공 행정,8411,일반 공공 행정
11,IND,84111,입법기관,84111,입법기관
11,IND,84112,중앙 최고 집행기관,84112,중앙 최고 집행기관
11,IND,84113,지방행정 집행기관,84113,지방행정 집행기관
11,IND,84114,재정 및 경제정책 행정,84114,재정 및 경제정책 행정
11,IND,84119,기타 일반 공공 행정,84119,기타 일반 공공 행정
11,IND,8412,정부기관 일반 보조 행정,8412,정부기관 일반 보조 행정
11,IND,84120,정부기관 일반 보조 행정,84120,정부기관 일반 보조 행정
11,IND,842,사회 및 산업정책 행정,842,사회 및 산업정책 행정
11,IND,8421,사회서비스 관리 행정,8421,사회서비스 관리 행정
11,IND,84211,교육 행정,84211,교육 행정
11,IND,84212,문화 및 관광 행정,84212,문화 및 관광 행정
11,IND,84213,환경 행정,84213,환경 행정
11,IND,84214,보건 및 복지 행정,84214,보건 및 복지 행정
11,IND,84219,기타 사회서비스 관리 행정,84219,기타 사회서비스 관리 행정
11,IND,8422,노동 및 산업진흥 행정,8422,노동 및 산업진흥 행정
11,IND,84221,노동 행정,84221,노동 행정
11,IND,84222,농림수산 행정,84222,농림수산 행정
11,IND,84223,건설 및 운송 행정,84223,건설 및 운송 행정
11,IND,84224,우편 및 통신행정,84224,우편 및 통신행정
11,IND,84229,기타 산업진흥 행정,84229,기타 산업진흥 행정
11,IND,843,외무 및 국방 행정,843,외무 및 국방 행정
11,IND,8431,외무 행정,8431,외무 행정
11,IND,84310,외무 행정,84310,외무 행정
11,IND,8432,국방 행정,8432,국방 행정
11,IND,84320,국방 행정,84320,국방 행정
11,IND,844,사법 및 공공질서 행정,844,사법 및 공공질서 행정
11,IND,8440,사법 및 공공질서 행정,8440,사법 및 공공질서 행정
11,IND,84401,법원,84401,법원
11,IND,84402,검찰,84402,검찰
11,IND,84403,교도기관,84403,교도기관
11,IND,84404,경찰,84404,경찰
11,IND,84405,소방서,84405,소방서
11,IND,84409,기타 사법 및 공공질서 행정,84409,기타 사법 및 공공질서 행정
11,IND,845,사회보장 행정,845,사회보장 행정
11,IND,8450,사회보장 행정,8450,사회보장 행정
11,IND,84500,사회보장 행정,84500,사회보장 행정
11,IND,P,교육 서비스업(85),P,교육 서비스업(85)
11,IND,85,교육 서비스업,85,교육 서비스업
11,IND,851,초등 교육기관,851,초등 교육기관
11,IND,8511,유아 교육기관,8511,유아 교육기관
11,IND,85110,유아 교육기관,85110,유아 교육기관
11,IND,8512,초등학교,8512,초등학교
11,IND,85120,초등학교,85120,초등학교
11,IND,852,중등 교육기관,852,중등 교육기관
11,IND,8521,일반 중등 교육기관,8521,일반 중등 교육기관
11,IND,85211,중학교,85211,중학교
11,IND,85212,일반 고등학교,85212,일반 고등학교
11,IND,8522,특성화 고등학교,8522,특성화 고등학교
11,IND,85221,상업 및 정보산업 특성화 고등학교,85221,상업 및 정보산업 특성화 고등학교
11,IND,85222,공업 특성화 고등학교,85222,공업 특성화 고등학교
11,IND,85229,기타 특성화 고등학교,85229,기타 특성화 고등학교
11,IND,853,고등 교육기관,853,고등 교육기관
11,IND,8530,고등 교육기관,8530,고등 교육기관
11,IND,85301,전문대학,85301,전문대학
11,IND,85302,대학교,85302,대학교
11,IND,85303,대학원,85303,대학원
11,IND,854,"특수학교, 외국인학교 및 대안학교",854,"특수학교, 외국인학교 및 대안학교"
11,IND,8541,특수학교,8541,특수학교
11,IND,85410,특수학교,85410,특수학교
11,IND,8542,외국인 학교,8542,외국인 학교
11,IND,85420,외국인 학교,85420,외국인 학교
11,IND,8543,대안학교,8543,대안학교
11,IND,85430,대안학교,85430,대안학교
11,IND,855,일반 교습 학원,855,일반 교습 학원
11,IND,8550,일반 교습 학원,8550,일반 교습 학원
11,IND,85501,일반 교과 학원,85501,일반 교과 학원
11,IND,85502,방문 교육 학원,85502,방문 교육 학원
11,IND,85503,온라인 교육 학원,85503,온라인 교육 학원
11,IND,856,기타 교육기관,856,기타 교육기관
11,IND,8561,스포츠 및 레크리에이션 교육기관,8561,스포츠 및 레크리에이션 교육기관
11,IND,85611,태권도 및 무술 교육기관,85611,태권도 및 무술 교육기관
11,IND,85612,기타 스포츠 교육기관,85612,기타 스포츠 교육기관
11,IND,85613,레크리에이션 교육기관,85613,레크리에이션 교육기관
11,IND,85614,청소년 수련시설 운영업,85614,청소년 수련시설 운영업
11,IND,8562,예술학원,8562,예술학원
11,IND,85621,음악학원,85621,음악학원
11,IND,85622,미술학원,85622,미술학원
11,IND,85629,기타 예술학원,85629,기타 예술학원
11,IND,8563,외국어학원 및 기타 교습학원,8563,외국어학원 및 기타 교습학원
11,IND,85631,외국어학원,85631,외국어학원
11,IND,85632,기타 교습학원,85632,기타 교습학원
11,IND,8564,사회교육시설,8564,사회교육시설
11,IND,85640,사회교육시설,85640,사회교육시설
11,IND,8565,직원훈련기관,8565,직원훈련기관
11,IND,85650,직원훈련기관,85650,직원훈련기관
11,IND,8566,기술 및 직업훈련학원,8566,기술 및 직업훈련학원
11,IND,85661,운전학원,85661,운전학원
11,IND,85669,기타 기술 및 직업훈련학원,85669,기타 기술 및 직업훈련학원
11,IND,8569,그 외 기타 교육기관,8569,그 외 기타 교육기관
11,IND,85691,컴퓨터 학원,85691,컴퓨터 학원
11,IND,85699,그 외 기타 분류 안된 교육기관,85699,그 외 기타 분류 안된 교육기관
11,IND,857,교육지원 서비스업,857,교육지원 서비스업
11,IND,8570,교육지원 서비스업,8570,교육지원 서비스업
11,IND,85701,교육관련 자문 및 평가업,85701,교육관련 자문 및 평가업
11,IND,85709,기타 교육지원 서비스업,85709,기타 교육지원 서비스업
11,IND,Q,보건업 및 사회복지 서비스업(86~87),Q,보건업 및 사회복지 서비스업(86~87)
11,IND,86,보건업,86,보건업
11,IND,861,병원,861,병원
11,IND,8610,병원,8610,병원
11,IND,86101,종합 병원,86101,종합 병원
11,IND,86102,일반 병원,86102,일반 병원
11,IND,86103,치과 병원,86103,치과 병원
11,IND,86104,한방 병원,86104,한방 병원
11,IND,86105,요양 병원,86105,요양 병원
11,IND,862,의원,862,의원
11,IND,8620,의원,8620,의원
11,IND,86201,일반 의원,86201,일반 의원
11,IND,86202,치과 의원,86202,치과 의원
11,IND,86203,한의원,86203,한의원
11,IND,86204,방사선 진단 및 병리 검사 의원,86204,방사선 진단 및 병리 검사 의원
11,IND,863,공중 보건 의료업,863,공중 보건 의료업
11,IND,8630,공중 보건 의료업,8630,공중 보건 의료업
11,IND,86300,공중 보건 의료업,86300,공중 보건 의료업
11,IND,869,기타 보건업,869,기타 보건업
11,IND,8690,기타 보건업,8690,기타 보건업
11,IND,86901,앰뷸런스 서비스업,86901,앰뷸런스 서비스업
11,IND,86902,유사 의료업,86902,유사 의료업
11,IND,86909,그 외 기타 보건업,86909,그 외 기타 보건업
11,IND,87,사회복지 서비스업,87,사회복지 서비스업
11,IND,871,거주 복지시설 운영업,871,거주 복지시설 운영업
11,IND,8711,노인 거주 복지시설 운영업,8711,노인 거주 복지시설 운영업
11,IND,87111,노인 요양 복지시설 운영업,87111,노인 요양 복지시설 운영업
11,IND,87112,노인 양로 복지시설 운영업,87112,노인 양로 복지시설 운영업
11,IND,8712,심신장애인 거주 복지시설 운영업,8712,심신장애인 거주 복지시설 운영업
11,IND,87121,신체 부자유자 거주 복지시설 운영업,87121,신체 부자유자 거주 복지시설 운영업
11,IND,87122,"정신질환, 정신지체 및 약물 중독자 거주 복지시설 운영업",87122,"정신질환, 정신지체 및 약물 중독자 거주 복지시설 운영업"
11,IND,8713,기타 거주 복지시설 운영업,8713,기타 거주 복지시설 운영업
11,IND,87131,아동 및 부녀자 거주 복지시설 운영업,87131,아동 및 부녀자 거주 복지시설 운영업
11,IND,87139,그 외 기타 거주 복지시설 운영업,87139,그 외 기타 거주 복지시설 운영업
11,IND,872,비거주 복지시설 운영업,872,비거주 복지시설 운영업
11,IND,8721,보육시설 운영업,8721,보육시설 운영업
11,IND,87210,보육시설 운영업,87210,보육시설 운영업
11,IND,8729,기타 비거주 복지 서비스업,8729,기타 비거주 복지 서비스업
11,IND,87291,직업재활원 운영업,87291,직업재활원 운영업
11,IND,87292,종합복지관 운영업,87292,종합복지관 운영업
11,IND,87293,방문 복지서비스 제공업,87293,방문 복지서비스 제공업
11,IND,87294,사회복지 상담서비스 제공업,87294,사회복지 상담서비스 제공업
11,IND,87299,그 외 기타 비거주 복지 서비스업,87299,그 외 기타 비거주 복지 서비스업
11,IND,R,"예술, 스포츠 및 여가관련 서비스업(90~91)",R,"예술, 스포츠 및 여가관련 서비스업(90~91)"
11,IND,90,"창작, 예술 및 여가관련 서비스업",90,"창작, 예술 및 여가관련 서비스업"
11,IND,901,창작 및 예술관련 서비스업,901,창작 및 예술관련 서비스업
11,IND,9011,공연시설 운영업,9011,공연시설 운영업
11,IND,90110,공연시설 운영업,90110,공연시설 운영업
11,IND,9012,공연단체,9012,공연단체
11,IND,90121,연극단체,90121,연극단체
11,IND,90122,무용 및 음악단체,90122,무용 및 음악단체
11,IND,90123,기타 공연단체,90123,기타 공연단체
11,IND,9013,자영 예술가,9013,자영 예술가
11,IND,90131,공연 예술가,90131,공연 예술가
11,IND,90132,비공연 예술가,90132,비공연 예술가
11,IND,9019,기타 창작 및 예술관련 서비스업,9019,기타 창작 및 예술관련 서비스업
11,IND,90191,공연 기획업,90191,공연 기획업
11,IND,90199,그 외 기타 창작 및 예술관련 서비스업,90192,공연 및 제작관련 대리업
11,IND,90199,그 외 기타 창작 및 예술관련 서비스업,90199,그 외 기타 창작 및 예술관련 서비스업
11,IND,902,"도서관, 사적지 및 유사 여가관련 서비스업",902,"도서관, 사적지 및 유사 여가관련 서비스업"
11,IND,9021,"도서관, 기록보존소 및 독서실 운영업",9021,"도서관, 기록보존소 및 독서실 운영업"
11,IND,90211,도서관 및 기록보존소 운영업,90211,도서관 및 기록보존소 운영업
11,IND,90212,독서실 운영업,90212,독서실 운영업
11,IND,9022,박물관 및 사적지 관리 운영업,9022,박물관 및 사적지 관리 운영업
11,IND,90221,박물관 운영업,90221,박물관 운영업
11,IND,90222,사적지 관리 운영업,90222,사적지 관리 운영업
11,IND,9023,"식물원, 동물원 및 자연공원 운영업",9023,"식물원, 동물원 및 자연공원 운영업"
11,IND,90231,식물원 및 동물원 운영업,90231,식물원 및 동물원 운영업
11,IND,90232,자연공원 운영업,90232,자연공원 운영업
11,IND,9029,기타 유사 여가관련 서비스업,9029,기타 유사 여가관련 서비스업
11,IND,90290,기타 유사 여가관련 서비스업,90290,기타 유사 여가관련 서비스업
11,IND,91,스포츠 및 오락관련 서비스업,91,스포츠 및 오락관련 서비스업
11,IND,911,스포츠 서비스업,911,스포츠 서비스업
11,IND,9111,경기장 운영업,9111,경기장 운영업
11,IND,91111,실내 경기장 운영업,91111,실내 경기장 운영업
11,IND,91112,실외 경기장 운영업,91112,실외 경기장 운영업
11,IND,91113,경주장 및 동물 경기장 운영업,91113,경주장 및 동물 경기장 운영업
11,IND,9112,골프장 및 스키장 운영업,9112,골프장 및 스키장 운영업
11,IND,91121,골프장 운영업,91121,골프장 운영업
11,IND,91122,스키장 운영업,91122,스키장 운영업
11,IND,9113,기타 스포츠시설 운영업,9113,기타 스포츠시설 운영업
11,IND,91131,종합 스포츠시설 운영업,91131,종합 스포츠시설 운영업
11,IND,91132,체력단련시설 운영업,91132,체력단련시설 운영업
11,IND,91133,수영장 운영업,91133,수영장 운영업
11,IND,91134,볼링장 운영업,91134,볼링장 운영업
11,IND,91135,당구장 운영업,91135,당구장 운영업
11,IND,91136,골프연습장 운영업,91136,골프연습장 운영업
11,IND,91139,그 외 기타 스포츠시설 운영업,91139,그 외 기타 스포츠시설 운영업
11,IND,9119,기타 스포츠 서비스업,9119,기타 스포츠 서비스업
11,IND,91191,스포츠 클럽 운영업,91191,스포츠 클럽 운영업
11,IND,91199,그 외 기타 스포츠 서비스업,91199,그 외 기타 스포츠 서비스업
11,IND,912,유원지 및 기타 오락관련 서비스업,912,유원지 및 기타 오락관련 서비스업
11,IND,9121,유원지 및 테마파크 운영업,9121,유원지 및 테마파크 운영업
11,IND,91210,유원지 및 테마파크 운영업,91210,유원지 및 테마파크 운영업
11,IND,9122,오락장 운영업,9122,오락장 운영업
11,IND,91221,전자 게임장 운영업,91221,전자 게임장 운영업
11,IND,91222,컴퓨터 게임방 운영업,91222,컴퓨터 게임방 운영업
11,IND,91223,노래연습장 운영업,91223,노래연습장 운영업
11,IND,91229,기타 오락장 운영업,91229,기타 오락장 운영업
11,IND,9123,수상오락 서비스업,9123,수상오락 서비스업
11,IND,91231,낚시장 운영업,91231,낚시장 운영업
11,IND,91239,기타 수상오락 서비스업,91239,기타 수상오락 서비스업
11,IND,9124,사행시설 관리 및 운영업,9124,사행시설 관리 및 운영업
11,IND,91241,복권발행 및 판매업,91241,복권발행 및 판매업
11,IND,91242,카지노 운영업,91249,기타 사행시설 관리 및 운영업
11,IND,91249,기타 사행시설 관리 및 운영업,91249,기타 사행시설 관리 및 운영업
11,IND,9129,그 외 기타 오락관련 서비스업,9129,그 외 기타 오락관련 서비스업
11,IND,91291,무도장 운영업,91291,무도장 운영업
11,IND,91292,체육공원 및 유사 공원 운영업,91292,체육공원 및 유사 공원 운영업
11,IND,91293,기원 운영업,91293,기원 운영업
11,IND,91299,그 외 기타 분류 안된 오락관련 서비스업,91299,그 외 기타 분류 안된 오락관련 서비스업
11,IND,S,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",S,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"
11,IND,94,협회 및 단체,94,협회 및 단체
11,IND,941,산업 및 전문가 단체,941,산업 및 전문가 단체
11,IND,9411,산업 단체,9411,산업 단체
11,IND,94110,산업 단체,94110,산업 단체
11,IND,9412,전문가 단체,9412,전문가 단체
11,IND,94120,전문가 단체,94120,전문가 단체
11,IND,942,노동조합,942,노동조합
11,IND,9420,노동조합,9420,노동조합
11,IND,94200,노동조합,94200,노동조합
11,IND,949,기타 협회 및 단체,949,기타 협회 및 단체
11,IND,9491,종교 단체,9491,종교 단체
11,IND,94911,불교 단체,94911,불교 단체
11,IND,94912,기독교 단체,94912,기독교 단체
11,IND,94913,천주교 단체,94913,천주교 단체
11,IND,94914,민족종교 단체,94914,민족종교 단체
11,IND,94919,기타 종교 단체,94919,기타 종교 단체
11,IND,9492,정치 단체,9492,정치 단체
11,IND,94920,정치 단체,94920,정치 단체
11,IND,9493,시민운동 단체,9493,시민운동 단체
11,IND,94931,환경운동 단체,94931,환경운동 단체
11,IND,94939,기타 시민운동 단체,94939,기타 시민운동 단체
11,IND,9499,그 외 기타 협회 및 단체,9499,그 외 기타 협회 및 단체
11,IND,94990,그 외 기타 협회 및 단체,94990,그 외 기타 협회 및 단체
11,IND,95,개인 및 소비용품 수리업,95,개인 및 소비용품 수리업
11,IND,951,컴퓨터 및 통신장비 수리업,951,컴퓨터 및 통신장비 수리업
11,IND,9511,컴퓨터 및 주변 기기 수리업,9511,컴퓨터 및 주변 기기 수리업
11,IND,95110,컴퓨터 및 주변 기기 수리업,95110,컴퓨터 및 주변 기기 수리업
11,IND,9512,통신장비 수리업,9512,통신장비 수리업
11,IND,95120,통신장비 수리업,95120,통신장비 수리업
11,IND,952,자동차 및 모터사이클 수리업,952,자동차 및 모터사이클 수리업
11,IND,9521,자동차 수리 및 세차업,9521,자동차 수리 및 세차업
11,IND,95211,자동차 종합 수리업,95211,자동차 종합 수리업
11,IND,95212,자동차 전문 수리업,95212,자동차 전문 수리업
11,IND,95213,자동차 세차업,95213,자동차 세차업
11,IND,9522,모터사이클 수리업,9522,모터사이클 수리업
11,IND,95220,모터사이클 수리업,95220,모터사이클 수리업
11,IND,953,개인 및 가정용품 수리업,953,개인 및 가정용품 수리업
11,IND,9531,가전제품 수리업,9531,가전제품 수리업
11,IND,95310,가전제품 수리업,95310,가전제품 수리업
11,IND,9539,기타 개인 및 가정용품 수리업,9539,기타 개인 및 가정용품 수리업
11,IND,95391,의복 및 기타 가정용 직물제품 수리업,95391,의복 및 기타 가정용 직물제품 수리업
11,IND,95392,"가죽, 가방 및 신발 수리업",95392,"가죽, 가방 및 신발 수리업"
11,IND,95393,"시계, 귀금속 및 악기 수리업",95393,"시계, 귀금속 및 악기 수리업"
11,IND,95399,그 외 기타 개인 및 가정용품 수리업,95399,그 외 기타 개인 및 가정용품 수리업
11,IND,96,기타 개인 서비스업,96,기타 개인 서비스업
11,IND,961,"미용, 욕탕 및 유사 서비스업",961,"미용, 욕탕 및 유사 서비스업"
11,IND,9611,이용 및 미용업,9611,이용 및 미용업
11,IND,96111,이용업,96111,이용업
11,IND,96112,두발 미용업,96112,두발 미용업
11,IND,96113,피부 미용업,96113,피부 미용업
11,IND,96119,기타 미용업,96119,기타 미용업
11,IND,9612,"욕탕, 마사지 및 기타 신체관리 서비스업",9612,"욕탕, 마사지 및 기타 신체관리 서비스업"
11,IND,96121,욕탕업,96121,욕탕업
11,IND,96122,마사지업,96122,마사지업
11,IND,96129,체형 등 기타 신체관리 서비스업,96129,체형 등 기타 신체관리 서비스업
11,IND,969,그 외 기타 개인 서비스업,969,그 외 기타 개인 서비스업
11,IND,9691,세탁업,9691,세탁업
11,IND,96911,산업용 세탁업,96911,산업용 세탁업
11,IND,96912,가정용 세탁업,96912,가정용 세탁업
11,IND,96913,세탁물 공급업,96913,세탁물 공급업
11,IND,9692,장례식장 및 관련 서비스업,9692,장례식장 및 관련 서비스업
11,IND,96921,장례식장 및 장의관련 서비스업,96921,장례식장 및 장의관련 서비스업
11,IND,96922,"화장터 운영, 묘지 분양 및 관리업",96922,"화장터 운영, 묘지 분양 및 관리업"
11,IND,9699,그 외 기타 분류 안된 개인 서비스업,9699,그 외 기타 분류 안된 개인 서비스업
11,IND,96991,예식장업,96991,예식장업
11,IND,96992,점술 및 유사 서비스업,96992,점술 및 유사 서비스업
11,IND,96993,개인 간병 및 유사 서비스업,96993,개인 간병 및 유사 서비스업
11,IND,96994,결혼 상담 및 준비 서비스업,96994,결혼 상담 및 준비 서비스업
11,IND,96995,반려동물 장묘 및 보호 서비스업,96995,애완동물 장묘 및 보호 서비스업
11,IND,96999,그 외 기타 달리 분류되지 않은 개인 서비스업,96999,그 외 기타 달리 분류되지 않은 개인 서비스업
11,IND,T,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동(97~98),T,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동(97~98)
11,IND,97,가구 내 고용활동,97,가구 내 고용활동
11,IND,970,가구 내 고용활동,970,가구 내 고용활동
11,IND,9700,가구 내 고용활동,9700,가구 내 고용활동
11,IND,97000,가구 내 고용활동,97000,가구 내 고용활동
11,IND,98,달리 분류되지 않은 자가소비를 위한 가구의 재화 및 서비스 생산활동,98,달리 분류되지 않은 자가소비를 위한 가구의 재화 및 서비스 생산활동
11,IND,981,자가 소비를 위한 가사 생산 활동,981,자가 소비를 위한 가사 생산 활동
11,IND,9810,자가 소비를 위한 가사 생산 활동,9810,자가 소비를 위한 가사 생산 활동
11,IND,98100,자가 소비를 위한 가사 생산 활동,98100,자가 소비를 위한 가사 생산 활동
11,IND,982,자가 소비를 위한 가사 서비스 활동,982,자가 소비를 위한 가사 서비스 활동
11,IND,9820,자가 소비를 위한 가사 서비스 활동,9820,자가 소비를 위한 가사 서비스 활동
11,IND,98200,자가 소비를 위한 가사 서비스 활동,98200,자가 소비를 위한 가사 서비스 활동
11,IND,U,국제 및 외국기관(99),U,국제 및 외국기관(99)
11,IND,99,국제 및 외국기관,99,국제 및 외국기관
11,IND,990,국제 및 외국기관,990,국제 및 외국기관
11,IND,9900,국제 및 외국기관,9900,국제 및 외국기관
11,IND,99001,주한 외국공관,99001,주한 외국공관
11,IND,99009,기타 국제 및 외국기관,99009,기타 국제 및 외국기관
11,IND,55104,민박업,55104,민박업
11,IND,55105,야영장업,55109,기타 일반 및 생활 숙박시설 운영업
11,IND,55109,기타 일반 및 생활 숙박시설 운영업,55109,기타 일반 및 생활 숙박시설 운영업
11,IND,559,기타 숙박업,559,기타 숙박업
11,IND,5590,기타 숙박업,5590,기타 숙박업
